Time,Longitude,Latitude,AccelX,AccelY,AccelZ,OrientX,OrientY,OrientZ,MagneticX,MagneticY,MagneticZ,Bearing,Speed,gpsAccuracy,Entropy
1299463148435,-71.12308502,42.30784988,-0.108963,0.108963,9.42528,139.0,-1.0,-1.0,-13.8125,-15.9375,-1.0,208.477,14.2588,2.0,0.98114
1299463151167,-71.12334442,42.30750656,-0.994285,0.231546,11.4547,142.0,-1.0,-5.0,-13.3125,-15.1875,5.5625,210.234,14.25,2.0,0.932092
1299463151337,-71.12334442,42.30750656,-0.994285,0.231546,11.4547,142.0,-1.0,-6.0,-12.0625,-15.1875,4.8125,210.234,14.25,2.0,0.929976
1299463151498,-71.12334442,42.30750656,-1.07601,0.231546,10.2289,142.0,-1.0,-6.0,-12.3125,-15.1875,4.5625,210.234,14.25,2.0,0.931119
1299463151785,-71.12334442,42.30750656,-1.07601,0.231546,10.2289,145.0,-1.0,-5.0,-12.0625,-17.25,1.5,210.234,14.25,2.0,0.946816
1299463151968,-71.12334442,42.30750656,-1.07601,0.231546,10.2289,144.0,1.0,-5.0,-14.375,-17.5,1.5,210.234,14.25,2.0,0.945131
1299463152226,-71.12342072,42.30739975,-1.07601,0.231546,10.2289,141.0,2.0,-5.0,-14.875,-17.0,3.3125,209.531,13.7591,2.0,0.943463
1299463152437,-71.12342072,42.30739975,-1.07601,0.231546,10.2289,140.0,-1.0,-4.0,-13.0625,-14.4375,4.8125,209.531,13.7591,2.0,0.93688
1299463152657,-71.12342072,42.30739975,-1.07601,0.231546,10.2289,140.0,2.0,-5.0,-12.3125,-14.4375,5.5625,209.531,13.7591,2.0,0.939866
1299463152857,-71.12342072,42.30739975,-1.07601,0.231546,10.2289,141.0,3.0,-5.0,-11.5625,-15.1875,3.0625,209.531,13.7591,2.0,0.940096
1299463153087,-71.12342072,42.30739975,-1.07601,0.231546,10.2289,141.0,1.0,-5.0,-11.5625,-13.9375,5.3125,209.531,13.7591,2.0,0.940326
1299463153241,-71.12349701,42.30729294,-1.07601,0.231546,10.2289,141.0,1.0,-4.0,-12.3125,-14.6875,3.5625,209.18,13.2594,2.0,0.940556
1299463153498,-71.12349701,42.30729294,-1.07601,0.231546,10.2289,142.0,1.0,-5.0,-11.3125,-14.6875,2.5625,209.18,13.2594,2.0,0.940786
1299463153783,-71.12349701,42.30729294,-1.07601,0.231546,10.2289,143.0,-1.0,-3.0,-11.0625,-14.6875,1.25,209.18,13.2594,2.0,0.941016
1299463154031,-71.12349701,42.30729294,-1.07601,0.231546,10.2289,148.0,-1.0,-3.0,-13.5625,-19.8125,-6.375,209.18,13.2594,2.0,0.941475
1299463154319,-71.12349701,42.30729294,-0.38137,0.231546,9.19374,147.0,-1.0,-2.0,-14.375,-20.3125,-5.0625,209.18,13.2594,2.0,0.945105
1299463154597,-71.12357330,42.30718994,-0.0817221,-0.38137,9.49338,139.0,2.0,-1.0,-16.125,-15.9375,1.5,209.883,12.75,2.0,0.850521
1299463154849,-71.12357330,42.30718994,-0.231546,-0.422231,10.2289,134.0,-1.0,-4.0,-12.0625,-11.125,8.875,209.883,12.75,2.0,0.871791
1299463155062,-71.12357330,42.30718994,-0.721878,-0.340509,11.7271,133.0,2.0,-3.0,-12.5625,-10.375,5.3125,209.883,12.75,2.0,0.878497
1299463155286,-71.12364960,42.30709457,-0.463092,-0.149824,10.6103,135.0,2.0,-4.0,-13.0625,-13.6875,5.5625,209.18,12.51,2.0,0.8939
1299463155551,-71.12364960,42.30709457,-0.463092,-0.149824,10.6103,137.0,-1.0,-3.0,-13.0625,-12.6875,4.0625,209.18,12.51,2.0,0.895932
1299463155716,-71.12364960,42.30709457,-0.463092,-0.149824,10.6103,136.0,1.0,-4.0,-13.3125,-12.125,4.8125,209.18,12.51,2.0,0.898582
1299463156068,-71.12364960,42.30709457,-0.463092,-0.149824,10.6103,136.0,2.0,-3.0,-13.0625,-12.125,4.0625,209.18,12.51,2.0,0.901208
1299463156297,-71.12372589,42.30699921,-0.844462,-0.040861,11.7544,134.0,1.0,-2.0,-14.625,-12.6875,5.5625,209.18,12.2602,2.0,0.909738
1299463156507,-71.12372589,42.30699921,-0.38137,-0.612916,7.58653,132.0,5.0,-3.0,-13.8125,-11.875,6.625,209.18,12.2602,2.0,0.910009
1299463156630,-71.12372589,42.30699921,-0.694638,0.0817221,11.7952,131.0,-1.0,-3.0,-12.8125,-10.625,8.375,209.18,12.2602,2.0,0.917248
1299463156827,-71.12372589,42.30699921,-0.272407,-0.108963,10.0382,127.0,1.0,-2.0,-13.3125,-10.375,7.875,209.18,12.2602,2.0,0.928249
1299463157043,-71.12372589,42.30699921,0.0,-0.272407,10.1063,136.0,-1.0,-2.0,-13.0625,-12.125,5.5625,209.18,12.2602,2.0,0.92847
1299463181663,-71.12487030,42.30412292,-0.272407,0.0,11.264,116.0,-1.0,-1.0,-18.9375,-8.0625,3.5625,185.625,12.7598,2.0,0.918998
1299463194990,-71.12558746,42.30272293,-0.149824,0.313268,10.4196,136.0,-2.0,-1.0,-14.375,-14.9375,5.0625,208.477,13.2594,2.0,0.94486
1299463197494,-71.12582397,42.30240631,-0.149824,0.313268,10.4196,134.0,1.0,-1.0,-15.875,-13.9375,3.8125,208.477,13.2594,2.0,1.0
1299463209698,-71.12692261,42.30119705,-0.844462,-0.231546,10.5285,146.0,-1.0,-4.0,-12.5625,-16.75,6.875,218.32,14.0089,2.0,0.982652
1299463217814,-71.12764740,42.30050659,-1.03515,-0.0817221,9.88837,149.0,2.0,-11.0,-10.5,-15.4375,10.125,216.914,11.0,2.0,0.905301
1299463222064,-71.12785339,42.30028152,-2.4108,-0.299648,10.6511,132.0,12.0,-1.0,-7.6875,-10.125,12.1875,214.805,6.25,3.0,0.98689
1299463237938,-71.12878418,42.30045319,-1.18497,2.53338,10.4196,47.0,-3.0,6.0,-14.625,16.0625,5.5625,142.734,4.0,6.0,0.984972
1299463242030,-71.12843323,42.30036926,-1.18497,2.53338,10.4196,56.0,6.0,-7.0,-16.625,9.75,9.875,111.445,9.0,6.0,1.0
1299463262099,-71.12808990,42.30019379,-1.18497,2.53338,10.4196,55.0,1.0,-4.0,-16.375,11.5,9.875,116.719,-1.0,2.0,1.0
1299463274198,-71.12783051,42.30015182,-1.18497,2.53338,10.4196,344.0,-11.0,-1.0,6.3125,20.4375,8.375,94.5703,5.0,2.0,1.0
1299463282099,-71.12715912,42.30078125,-1.18497,2.53338,10.4196,330.0,2.0,-5.0,9.875,18.375,8.875,37.2656,13.5,3.0,1.0
1299463286198,-71.12674713,42.30118942,-1.18497,2.53338,10.4196,332.0,1.0,-4.0,8.875,19.375,9.875,38.6719,14.0,3.0,1.0
1299463290315,-71.12631226,42.30159760,-1.18497,2.53338,10.4196,329.0,-3.0,-6.0,12.1875,21.4375,11.1875,37.9688,13.75,3.0,1.0
1299463294213,-71.12584686,42.30213928,-0.953424,-0.190685,10.9508,322.0,1.0,-6.0,15.0,19.625,10.9375,29.1797,14.7585,2.0,0.922334
1299463302447,-71.12513733,42.30307770,-0.953424,-0.531194,10.1063,328.0,3.0,-6.0,11.1875,20.9375,16.25,29.1797,14.0089,2.0,0.938547
1299463310367,-71.12468719,42.30400085,-0.762739,0.149824,10.3106,315.0,2.0,-5.0,17.5625,17.375,12.4375,14.0625,13.75,3.0,1.0
1299463314457,-71.12460327,42.30449677,-0.313268,-0.0817221,10.5013,307.0,-2.0,-1.0,17.0,13.3125,10.6875,5.27344,14.0089,3.0,0.952449
1299463329988,-71.12400055,42.30634308,-1.03515,-0.721878,11.264,326.0,4.0,-5.0,11.4375,18.375,10.375,23.9062,14.25,3.0,0.931482
1299463350737,-71.12263489,42.30815125,-1.92047,-0.190685,10.8009,320.0,-1.0,-5.0,13.6875,18.125,16.25,28.8281,0.75,2.0,1.0
1299463354887,-71.12263489,42.30816269,-1.92047,-0.190685,10.8009,321.0,-1.0,-6.0,12.9375,18.625,16.75,28.8281,-1.0,2.0,1.0
1299463366844,-71.12264252,42.30816650,-1.92047,-0.190685,10.8009,323.0,-1.0,-6.0,13.4375,19.9375,17.0,28.8281,-1.0,3.0,1.0
1299463371008,-71.12263489,42.30817795,-1.92047,-0.190685,10.8009,330.0,-2.0,4.0,12.4375,20.6875,11.1875,30.2344,1.75,3.0,1.0
1299463383335,-71.12166595,42.30866241,-1.49824,0.653777,10.4196,7.0,-5.0,-6.0,-3.125,20.6875,13.9375,76.9922,10.75,3.0,0.972152
1299463395442,-71.12181091,42.30934143,-1.33479,1.92047,10.3106,185.0,-15.0,-4.0,-0.0625,-13.9375,6.625,273.867,10.0,2.0,1.0
1299463399291,-71.12220764,42.30907440,-0.38137,2.15201,10.3106,136.0,-2.0,-1.0,-12.8125,-12.6875,4.3125,212.695,11.5109,2.0,0.972907
1299463399567,-71.12220764,42.30907440,-0.38137,2.15201,10.3106,136.0,-2.0,-1.0,-12.8125,-12.375,4.0625,212.695,11.5109,2.0,0.9727
1299463399741,-71.12220764,42.30907440,0.108963,0.38137,10.7601,135.0,-2.0,1.0,-13.5625,-12.6875,4.0625,212.695,11.5109,2.0,0.967866
1299463400022,-71.12220764,42.30907440,0.38137,0.463092,9.65683,134.0,-2.0,2.0,-13.5625,-12.9375,3.8125,212.695,11.5109,2.0,0.95446
1299463400227,-71.12226868,42.30898285,0.38137,0.463092,9.65683,134.0,-1.0,1.0,-13.3125,-13.1875,4.0625,208.828,11.7606,2.0,0.939882
1299463400453,-71.12226868,42.30898285,0.0817221,0.313268,10.7601,134.0,-2.0,1.0,-14.125,-12.9375,4.8125,208.828,11.7606,2.0,0.944726
1299463400695,-71.12226868,42.30898285,0.0817221,0.313268,10.7601,133.0,-1.0,-1.0,-13.8125,-11.625,3.8125,208.828,11.7606,2.0,0.945371
1299463400907,-71.12226868,42.30898285,0.0817221,0.313268,10.7601,131.0,1.0,-1.0,-14.125,-11.875,3.8125,208.828,11.7606,2.0,0.946789
1299463401148,-71.12234497,42.30888748,0.0817221,0.313268,10.7601,130.0,1.0,-1.0,-14.375,-12.375,3.8125,208.125,12.0104,2.0,0.947557
1299463401357,-71.12234497,42.30888748,0.0817221,0.313268,10.7601,130.0,3.0,-1.0,-14.625,-12.375,3.8125,208.125,12.0104,2.0,0.948361
1299463401559,-71.12234497,42.30888748,0.0817221,0.313268,10.7601,128.0,2.0,-1.0,-16.125,-11.375,4.0625,208.125,12.0104,2.0,0.949199
1299463401768,-71.12234497,42.30888748,0.0817221,0.313268,10.7601,128.0,1.0,-1.0,-15.625,-11.375,4.8125,208.125,12.0104,2.0,0.95007
1299463402007,-71.12234497,42.30888748,0.0817221,0.313268,10.7601,125.0,-1.0,-1.0,-15.125,-10.125,6.0625,208.125,12.0104,2.0,0.950971
1299463402267,-71.12241364,42.30878830,0.0817221,0.313268,10.7601,125.0,-1.0,-1.0,-15.375,-9.625,7.625,208.125,12.2602,2.0,0.951901
1299463402466,-71.12241364,42.30878830,-0.231546,0.762739,8.43099,124.0,-5.0,-2.0,-13.5625,-9.125,7.875,208.125,12.2602,2.0,0.938653
1299463402689,-71.12241364,42.30878830,-0.231546,0.340509,10.5013,136.0,-2.0,-1.0,-12.0625,-13.4375,6.375,208.125,12.2602,2.0,0.931974
1299463402824,-71.12241364,42.30878830,-0.108963,0.231546,10.8009,135.0,-1.0,-1.0,-15.375,-13.4375,3.8125,208.125,12.2602,2.0,0.930527
1299463403093,-71.12241364,42.30878830,0.190685,0.0,9.53424,124.0,-1.0,1.0,-12.3125,-7.5625,7.625,208.125,12.2602,2.0,0.941659
1299463403285,-71.12248230,42.30869293,-0.0817221,0.149824,10.692,127.0,-1.0,-1.0,-12.8125,-10.375,3.0625,208.125,12.0,2.0,0.944468
1299463403577,-71.12248230,42.30869293,-0.0817221,0.149824,10.692,128.0,-2.0,-1.0,-14.625,-10.875,1.5,208.125,12.0,2.0,0.944271
1299463403872,-71.12248230,42.30869293,-0.0817221,0.149824,10.692,127.0,-1.0,-1.0,-15.875,-10.625,2.0,208.125,12.0,2.0,0.943878
1299463404240,-71.12255859,42.30859756,-0.0817221,0.149824,10.692,123.0,-2.0,1.0,-16.875,-10.125,4.0625,209.883,12.25,2.0,0.943485
1299463404561,-71.12255859,42.30859756,-0.0817221,0.149824,10.692,122.0,-2.0,1.0,-16.875,-10.375,3.8125,209.883,12.25,2.0,0.943288
1299463404883,-71.12255859,42.30859756,-0.0817221,0.149824,10.692,123.0,-1.0,-1.0,-13.3125,-9.125,5.3125,209.883,12.25,2.0,0.942897
1299463405215,-71.12255859,42.30859756,-0.0817221,0.149824,10.692,139.0,-1.0,-1.0,-8.5,-11.375,4.5625,209.883,12.25,2.0,0.942701
1299463405518,-71.12262726,42.30849838,-0.190685,0.422231,11.6863,166.0,-2.0,-1.0,-4.125,-21.0625,-7.125,207.773,12.2602,2.0,0.94712
1299463405815,-71.12262726,42.30849838,0.0817221,0.531194,10.5285,127.0,-1.0,-1.0,-21.75,-14.4375,4.0625,207.773,12.2602,2.0,0.971704
1299463406130,-71.12262726,42.30849838,0.108963,0.313268,8.81236,126.0,-2.0,1.0,-21.25,-13.6875,5.5625,207.773,12.2602,2.0,0.967851
1299463406398,-71.12269592,42.30840302,-0.0817221,0.762739,11.373,128.0,-4.0,-1.0,-14.125,-11.625,8.375,207.422,12.25,2.0,0.923688
1299463406505,-71.12269592,42.30840302,-1.72978,-0.0817221,9.2346,129.0,1.0,-11.0,-12.8125,-11.125,7.125,207.422,12.25,2.0,0.925749
1299463406639,-71.12269592,42.30840302,-0.313268,-1.56634,6.21088,132.0,14.0,-3.0,-12.8125,-12.375,4.5625,207.422,12.25,2.0,0.929556
1299463406883,-71.12269592,42.30840302,0.340509,-0.885323,11.4139,133.0,4.0,2.0,-14.125,-14.4375,5.3125,207.422,12.25,2.0,0.939552
1299463407035,-71.12269592,42.30840302,-0.463092,0.108963,9.34356,133.0,-1.0,-3.0,-14.875,-14.6875,5.8125,207.422,12.25,2.0,0.938269
1299463407137,-71.12269592,42.30840302,0.762739,0.653777,12.5988,133.0,-3.0,3.0,-15.375,-15.1875,5.3125,207.422,12.25,2.0,0.93791
1299463407317,-71.12269592,42.30840302,0.721878,-0.38137,9.72493,133.0,2.0,4.0,-14.875,-15.4375,5.0625,207.422,12.25,2.0,0.934979
1299463407735,-71.12277222,42.30830765,0.422231,-0.108963,10.7601,133.0,1.0,2.0,-14.125,-13.9375,5.5625,207.773,12.0,2.0,0.932085
1299463407908,-71.12277222,42.30830765,0.422231,-0.108963,10.7601,134.0,-1.0,2.0,-13.3125,-14.4375,4.0625,207.773,12.0,2.0,0.932752
1299463408347,-71.12284088,42.30820465,0.422231,-0.108963,10.7601,136.0,-1.0,1.0,-13.5625,-14.6875,4.3125,207.773,12.51,2.0,0.932898
1299463408548,-71.12284088,42.30820465,0.422231,-0.108963,10.7601,135.0,-1.0,-1.0,-14.625,-13.1875,4.8125,207.773,12.51,2.0,0.929263
1299463408938,-71.12284088,42.30820465,0.422231,-0.108963,10.7601,135.0,-1.0,-1.0,-13.8125,-13.9375,5.5625,207.773,12.51,2.0,0.929798
1299463409138,-71.12284088,42.30820465,0.422231,-0.108963,10.7601,132.0,1.0,-1.0,-14.375,-13.6875,4.5625,207.773,12.51,2.0,0.929129
1299463409593,-71.12291718,42.30810928,0.422231,-0.108963,10.7601,132.0,-2.0,-1.0,-13.5625,-13.1875,4.5625,208.125,12.5,2.0,0.920537
1299463409835,-71.12291718,42.30810928,-0.0817221,0.149824,9.72493,132.0,-1.0,-1.0,-15.625,-13.4375,5.8125,208.125,12.5,2.0,0.883873
1299463410143,-71.12291718,42.30810928,-0.0817221,0.149824,9.72493,133.0,-1.0,-2.0,-15.625,-12.125,2.8125,208.125,12.5,2.0,0.862511
1299463410356,-71.12299347,42.30800629,-0.422231,0.108963,10.188,127.0,-1.0,-2.0,-18.4375,-13.1875,10.375,209.18,12.5,2.0,0.897064
1299463410588,-71.12299347,42.30800629,-0.108963,0.0,10.0382,132.0,-1.0,-2.0,-14.125,-10.375,4.0625,209.18,12.5,2.0,0.92279
1299463410836,-71.12299347,42.30800629,-0.108963,0.0,10.0382,109.0,1.0,-1.0,-21.75,-5.25,4.3125,209.18,12.5,2.0,0.900268
1299463411058,-71.12299347,42.30800629,-0.0817221,-0.040861,9.76579,106.0,-1.0,-1.0,-16.375,-6.0625,17.0,209.18,12.5,2.0,0.888232
1299463411314,-71.12305450,42.30789948,-0.38137,0.0817221,10.7601,132.0,2.0,-1.0,-7.6875,-7.5625,10.6875,207.773,13.0096,2.0,0.89329
1299463411538,-71.12305450,42.30789948,-0.38137,0.0817221,10.7601,139.0,1.0,-1.0,-9.0,-10.125,7.125,207.773,13.0096,2.0,0.893287
1299463411767,-71.12305450,42.30789948,-0.38137,0.0817221,10.7601,150.0,-1.0,-1.0,-5.6875,-12.125,3.5625,207.773,13.0096,2.0,0.893284
1299463411975,-71.12305450,42.30789948,-0.38137,0.0817221,10.7601,143.0,-1.0,-2.0,-12.3125,-14.6875,-1.25,207.773,13.0096,2.0,0.905632
1299463412187,-71.12305450,42.30789948,0.0817221,0.0,8.7715,140.0,-1.0,1.0,-14.375,-16.5,2.8125,207.773,13.0096,2.0,0.910562
1299463412398,-71.12313080,42.30779648,0.040861,0.0817221,10.9916,137.0,-1.0,-1.0,-14.125,-13.1875,1.0,207.773,13.0,2.0,0.886523
1299463412627,-71.12313080,42.30779648,-0.231546,-0.149824,11.1142,136.0,1.0,-1.0,-12.0625,-13.9375,3.5625,207.773,13.0,2.0,0.898288
1299463412897,-71.12313080,42.30779648,-0.231546,-0.040861,10.4196,137.0,-1.0,-1.0,-13.8125,-14.9375,3.8125,207.773,13.0,2.0,0.910219
1299463413200,-71.12313080,42.30779648,-0.313268,0.272407,11.1823,142.0,-1.0,-2.0,-8.75,-13.1875,2.5625,207.773,13.0,2.0,0.911539
1299463413471,-71.12321472,42.30769348,-0.313268,0.272407,11.1823,138.0,-1.0,-1.0,-14.125,-14.4375,5.0625,208.828,13.0,2.0,0.911776
1299463413683,-71.12321472,42.30769348,-0.190685,-0.149824,10.1063,138.0,1.0,-1.0,-12.0625,-14.6875,5.8125,208.828,13.0,2.0,0.914325
1299463413897,-71.12321472,42.30769348,-0.190685,-0.149824,10.1063,140.0,-1.0,-1.0,-11.8125,-12.9375,7.125,208.828,13.0,2.0,0.910939
1299463414108,-71.12329102,42.30758667,-0.190685,-0.149824,10.1063,149.0,-1.0,-1.0,-7.4375,-15.1875,3.3125,209.531,13.25,2.0,0.917209
1299463414316,-71.12329102,42.30758667,-0.190685,-0.149824,10.1063,141.0,-1.0,-1.0,-14.625,-15.1875,2.0,209.531,13.25,2.0,0.913405
1299463414727,-71.12329102,42.30758667,-0.190685,-0.149824,10.1063,138.0,-1.0,-2.0,-13.3125,-13.9375,4.3125,209.531,13.25,2.0,0.909549
1299463414917,-71.12329102,42.30758667,-0.190685,-0.149824,10.1063,136.0,-1.0,-4.0,-12.5625,-13.9375,4.3125,209.531,13.25,2.0,0.902577
1299463415060,-71.12329102,42.30758667,-0.762739,-0.231546,11.2232,136.0,1.0,-4.0,-13.5625,-12.9375,6.0625,209.531,13.25,2.0,0.900588
1299463415254,-71.12337494,42.30748749,-0.844462,-0.272407,10.1063,140.0,2.0,-5.0,-11.3125,-12.6875,5.5625,209.18,13.0,2.0,0.925512
1299463415528,-71.12337494,42.30748749,-0.844462,-0.272407,10.1063,142.0,1.0,-5.0,-11.5625,-16.25,1.75,209.18,13.0,2.0,0.91469
1299463415688,-71.12337494,42.30748749,-0.844462,-0.272407,10.1063,144.0,1.0,-6.0,-11.8125,-17.25,0.75,209.18,13.0,2.0,0.910936
1299463415947,-71.12337494,42.30748749,-0.844462,-0.272407,10.1063,144.0,2.0,-6.0,-12.0625,-17.5,2.3125,209.18,13.0,2.0,0.911734
1299463416158,-71.12337494,42.30748749,-0.8036,0.0817221,10.1472,141.0,-1.0,-5.0,-14.875,-16.25,4.0625,209.18,13.0,2.0,0.911266
1299463416377,-71.12344360,42.30737686,-0.8036,0.0817221,10.1472,141.0,-1.0,-3.0,-14.125,-15.6875,5.8125,209.18,13.0096,2.0,0.910987
1299463416583,-71.12344360,42.30737686,-0.8036,0.0817221,10.1472,141.0,-1.0,-2.0,-11.0625,-13.9375,5.5625,209.18,13.0096,2.0,0.917194
1299463416808,-71.12344360,42.30737686,-0.8036,0.0817221,10.1472,140.0,-1.0,-2.0,-14.125,-14.9375,4.3125,209.18,13.0096,2.0,0.916541
1299463417038,-71.12344360,42.30737686,-0.8036,0.0817221,10.1472,141.0,-1.0,-3.0,-11.0625,-14.1875,3.8125,209.18,13.0096,2.0,0.918289
1299463417247,-71.12351990,42.30728149,-0.8036,0.0817221,10.1472,141.0,-1.0,-3.0,-11.3125,-14.4375,4.0625,209.531,12.75,2.0,0.920031
1299463417502,-71.12351990,42.30728149,-0.8036,0.0817221,10.1472,143.0,-1.0,-2.0,-10.5,-14.6875,2.8125,209.531,12.75,2.0,0.921765
1299463417805,-71.12351990,42.30728149,-0.8036,0.0817221,10.1472,151.0,1.0,-2.0,-9.75,-19.25,-4.8125,209.531,12.75,2.0,0.926763
1299463418032,-71.12351990,42.30728149,-0.272407,0.231546,8.81236,146.0,-1.0,-2.0,-17.125,-21.0625,-4.8125,209.531,12.75,2.0,0.928993
1299463418307,-71.12351990,42.30728149,-0.040861,0.231546,10.6511,141.0,-1.0,-1.0,-17.9375,-20.0625,-1.75,209.531,12.75,2.0,0.927857
1299463418547,-71.12358856,42.30718613,-0.844462,-0.149824,10.6103,135.0,1.0,-2.0,-16.125,-15.6875,5.0625,209.531,12.25,2.0,0.893528
1299463418758,-71.12358856,42.30718613,-0.612916,0.040861,10.692,135.0,-1.0,-3.0,-15.875,-13.9375,4.3125,209.531,12.25,2.0,0.895341
1299463418967,-71.12358856,42.30718613,-0.190685,0.0,9.53424,136.0,-1.0,-1.0,-13.3125,-12.6875,4.5625,209.531,12.25,2.0,0.903596
1299463419183,-71.12365723,42.30709457,-0.190685,-0.272407,10.692,136.0,-1.0,-3.0,-12.3125,-12.6875,5.0625,209.18,12.25,2.0,0.914797
1299463419388,-71.12365723,42.30709457,-0.190685,-0.272407,10.692,136.0,-1.0,-1.0,-13.3125,-13.6875,5.5625,209.18,12.25,2.0,0.918336
1299463419597,-71.12365723,42.30709457,-0.190685,-0.272407,10.692,136.0,-1.0,-1.0,-12.3125,-12.9375,3.8125,209.18,12.25,2.0,0.921839
1299463420010,-71.12365723,42.30709457,-0.190685,-0.272407,10.692,136.0,1.0,-1.0,-12.3125,-12.6875,4.3125,209.18,12.25,2.0,0.925307
1299463420217,-71.12365723,42.30709457,-0.0817221,0.38137,10.9235,133.0,-2.0,-1.0,-14.875,-12.375,5.5625,209.18,12.25,2.0,0.93218
1299463420424,-71.12372589,42.30699921,0.108963,-0.0817221,9.5751,133.0,1.0,1.0,-12.3125,-11.375,7.625,209.18,12.0,2.0,0.934902
1299463420687,-71.12372589,42.30699921,0.0,-0.422231,12.953,131.0,2.0,-1.0,-12.3125,-10.125,8.375,209.18,12.0,2.0,0.937835
1299463420817,-71.12372589,42.30699921,0.190685,-0.0817221,10.3378,135.0,-1.0,2.0,-12.3125,-13.4375,4.8125,209.18,12.0,2.0,0.945562
1299463421044,-71.12372589,42.30699921,0.190685,-0.0817221,10.3378,138.0,2.0,1.0,-11.3125,-13.4375,4.3125,209.18,12.0,2.0,0.941581
1299463444778,-71.12485504,42.30415344,-0.422231,0.0817221,10.8418,114.0,-1.0,-1.0,-18.4375,-7.5625,5.3125,184.922,13.0096,2.0,0.936708
1299463448258,-71.12493896,42.30369186,-0.422231,0.0817221,10.8418,123.0,2.0,4.0,-18.4375,-12.6875,3.5625,190.195,12.25,2.0,1.0
1299463448643,-71.12493896,42.30369186,0.463092,-0.38137,10.9235,125.0,3.0,4.0,-17.4375,-12.9375,4.5625,190.195,12.25,2.0,0.982801
1299463448864,-71.12493896,42.30369186,0.463092,-0.38137,10.9235,125.0,2.0,4.0,-15.125,-11.375,4.8125,190.195,12.25,2.0,0.982742
1299463449076,-71.12499237,42.30357361,0.463092,-0.38137,10.9235,126.0,2.0,3.0,-16.375,-11.625,1.75,196.523,13.537,2.0,0.982694
1299463449258,-71.12499237,42.30357361,0.463092,-0.38137,10.9235,126.0,1.0,3.0,-17.6875,-11.875,1.75,196.523,13.537,2.0,0.983959
1299463449593,-71.12499237,42.30357361,0.463092,-0.38137,10.9235,126.0,2.0,2.0,-18.9375,-13.6875,1.5,196.523,13.537,2.0,0.98393
1299463449807,-71.12499237,42.30357361,0.463092,-0.38137,10.9235,126.0,1.0,1.0,-17.6875,-14.1875,5.0625,196.523,13.537,2.0,0.983909
1299463450015,-71.12499237,42.30357361,0.463092,-0.38137,10.9235,129.0,1.0,1.0,-17.6875,-13.6875,4.0625,196.523,13.537,2.0,0.983897
1299463450225,-71.12504578,42.30345917,0.463092,-0.38137,10.9235,129.0,2.0,2.0,-16.875,-14.6875,5.0625,200.039,14.0089,2.0,0.983892
1299463450431,-71.12504578,42.30345917,0.463092,-0.38137,10.9235,131.0,3.0,2.0,-13.5625,-13.4375,7.625,200.039,14.0089,2.0,0.983896
1299463450639,-71.12504578,42.30345917,0.463092,-0.38137,10.9235,138.0,4.0,1.0,-12.0625,-15.9375,3.5625,200.039,14.0089,2.0,0.983907
1299463450847,-71.12504578,42.30345917,0.463092,-0.38137,10.9235,136.0,5.0,1.0,-17.4375,-15.9375,2.3125,200.039,14.0089,2.0,0.983927
1299463451058,-71.12504578,42.30345917,0.463092,-0.38137,10.9235,126.0,4.0,1.0,-16.875,-11.375,4.8125,200.039,14.0089,2.0,0.983953
1299463451257,-71.12510681,42.30334091,0.463092,-0.38137,10.9235,126.0,7.0,3.0,-15.375,-11.875,5.3125,202.852,14.0357,2.0,0.983987
1299463451468,-71.12510681,42.30334091,0.612916,-0.953424,9.76579,129.0,6.0,4.0,-14.625,-13.6875,4.3125,202.852,14.0357,2.0,0.979248
1299463451657,-71.12510681,42.30334091,0.531194,-1.30755,10.3378,133.0,7.0,3.0,-13.8125,-13.4375,2.3125,202.852,14.0357,2.0,0.964938
1299463451898,-71.12510681,42.30334091,0.231546,-0.8036,10.5694,133.0,2.0,-1.0,-16.375,-14.9375,4.3125,202.852,14.0357,2.0,0.963555
1299463452078,-71.12510681,42.30334091,0.231546,-0.8036,10.5694,133.0,2.0,1.0,-15.125,-13.9375,4.8125,202.852,14.0357,2.0,0.962142
1299463452287,-71.12519073,42.30323029,0.231546,-0.8036,10.5694,133.0,1.0,1.0,-14.625,-14.4375,5.3125,207.422,14.2588,2.0,0.960753
1299463452452,-71.12519073,42.30323029,0.231546,-0.8036,10.5694,133.0,-1.0,1.0,-14.625,-14.4375,4.8125,207.422,14.2588,2.0,0.96182
1299463452720,-71.12519073,42.30323029,0.231546,-0.8036,10.5694,133.0,-1.0,1.0,-14.125,-13.9375,4.5625,207.422,14.2588,2.0,0.960588
1299463452948,-71.12519073,42.30323029,0.231546,-0.8036,10.5694,133.0,-1.0,-1.0,-14.875,-13.6875,4.5625,207.422,14.2588,2.0,0.959385
1299463453180,-71.12519073,42.30323029,0.231546,-0.8036,10.5694,132.0,-1.0,-1.0,-16.375,-13.6875,4.3125,207.422,14.2588,2.0,0.95821
1299463453337,-71.12527466,42.30311966,0.231546,-0.8036,10.5694,131.0,-1.0,2.0,-14.875,-12.125,6.875,209.18,14.285,2.0,0.957068
1299463453539,-71.12527466,42.30311966,0.231546,-0.8036,10.5694,132.0,-1.0,-1.0,-14.625,-13.6875,4.5625,209.18,14.285,2.0,0.95596
1299463453757,-71.12527466,42.30311966,0.231546,-0.8036,10.5694,133.0,-3.0,-1.0,-14.375,-14.6875,4.8125,209.18,14.285,2.0,0.954888
