Time,Longitude,Latitude,AccelX,AccelY,AccelZ,OrientX,OrientY,OrientZ,MagneticX,MagneticY,MagneticZ,Bearing,Speed,gpsAccuracy,Entropy
1311280109425,-71.06793963,42.37442751,-0.040777569,-1.416508922,9.534307283,346.006066,8.000267105,-0.999846435,7.938702387,53.81392324,3.3129072,153.9898395,16.00789707,3.000016285,0.844869874
1311280111159,-71.06646619,42.37301097,-0.459685001,0.343984513,9.154584891,119.4692758,-2.155933442,-2.890288341,-37.8120648,-21.93658355,-12.93595283,119.9047248,14.4000501,1.732097768,0.919093568
1311280113279,-71.06760314,42.37393911,0.040936985,0.844547315,9.425298313,15.00508286,-4.999842827,-0.999506966,-15.99912832,43.31267655,-2.936472108,150.469938,15.50837223,6.00001083,0.655902778
1311280115026,-71.0659088,42.37276901,-0.114066874,-0.306395603,9.117129718,121.2982922,1.937750889,-0.733898593,-41.81205041,-24.62447922,-11.24973127,121.3055472,11.80029361,1.732196877,0.967736798
1311280117494,-71.06726003,42.37348833,0.531275038,0.653861011,9.806718241,8.008182164,-3.999904549,3.000101982,-3.123883382,46.06414936,-14.87468059,139.5717379,14.00911761,4.000032371,0.882005151
1311280119241,-71.06554371,42.37259643,-0.190683288,-0.38301647,9.270423096,120.1580587,2.375254826,-1.171566066,-38.31119956,-21.93508115,-12.93686415,120.6038593,7.500182428,1.732131237,0.993988837
1311280121352,-71.06677145,42.37317419,1.334850145,0.190707063,9.616009092,8.010593915,-0.999681493,8.000529292,-5.436314732,44.81266827,-12.18729882,123.0525579,13.25008118,2.000046035,0.820234306
1311280125571,-71.06617601,42.37291911,-0.463025,-0.463032898,9.384453511,5.003164433,3.0003774,-2.999523784,-2.623239296,46.8137357,-13.37426316,118.485717,14.25018077,3.000141426,0.942764337
1311280129440,-71.06574219,42.37271,-0.653732749,-0.463016087,9.724988791,5.004979849,3.000228693,-3.999556787,-3.873539521,45.56357471,-12.62463217,123.4039226,9.50027128,3.000044616,0.840826205
1311280133309,-71.06545123,42.37256962,9.99442E-06,-0.463088003,9.847556226,7.000557252,3.000328577,-0.999544666,-3.123514416,46.31318807,-13.62433478,124.1048766,6.000030999,3.0001341,0.751570257
1311280167311,-71.06486475,42.37225218,0.037491383,1.915362867,9.997395855,117.7732456,-10.84358519,0.219195889,-36.06168981,-22.68606057,-12.2489211,126.8017678,6.900165953,2.828560195,0.911821991
1311280171190,-71.06432244,42.37199649,-0.343831416,0.534655237,9.42360104,118.1992053,-3.24958815,-2.093711498,-37.31202136,-20.43634747,-12.68617335,125.2060281,12.60001217,2.449633133,0.903335895
1311280175048,-71.06372049,42.37172289,-0.803524384,0.229919495,9.231215979,118.3375949,-1.42157541,-4.984360238,-36.31231112,-20.6872924,-12.68624167,123.4049727,14.00025872,2.449526411,0.989675434
1311280177552,-71.06509245,42.37235137,1.838771003,0.149908095,9.493442412,2.009860763,-0.999720633,11.0004071,-3.123650595,46.56308991,-11.68637196,125.1650621,6.000059044,3.000015058,0.874468984
1311280179264,-71.06312416,42.37147053,0.037475847,0.343944362,9.307844893,116.3919957,-2.124825106,0.21906243,-36.31143065,-15.99959796,-6.624585552,116.2000747,13.600074,2.828527742,0.939137728
1311280181417,-71.06468167,42.37215462,1.185039748,-0.422198855,9.61601806,2.00678035,3.000452579,7.000037303,-3.373724956,45.81366181,-12.43747407,122.6950007,10.51204179,3.000055632,0.821332355
1311280183127,-71.06275065,42.37131314,0.076659971,-0.534538345,9.154600149,121.5871983,3.328248992,0.469287503,-38.3121049,-23.37308936,-11.7496274,117.8020797,11.10018608,2.121440202,0.977157973
1311280185355,-71.06410946,42.37185314,0.040901667,-0.231498795,9.956537062,2.001594939,1.000203022,-0.999482636,-2.123841647,47.06377443,-13.37462079,125.8650708,14.00018278,2.000002535,0.916114026
1311280187342,-71.06232433,42.37114683,-0.190600678,-0.842695266,9.154620515,124.5424739,5.266109808,-1.171488495,-36.81239772,-24.12382977,-15.37451463,113.205284,4.900226918,2.121383877,0.98540114
1311280189567,-71.0635144,42.37157566,0.109043734,0.422294693,9.534276859,2.003582727,-2.99951743,1.000513818,-0.373866304,48.81541901,-13.37381095,121.6499594,14.00030589,2.000101714,0.866395398
1311280193429,-71.06294953,42.37139525,-0.612877131,-0.231479265,10.14725077,358.0121728,1.00019552,-2.999683064,1.626864494,46.0648375,-14.37396148,115.6655845,12.50006177,3.000083817,0.868040314
1311280197646,-71.06251427,42.37123169,-1.566257735,-0.272342244,10.07911807,4.011314585,2.000091361,-8.999583532,-2.124288405,41.56357302,-10.43687904,118.4770098,8.250157012,2.000007712,0.919778675
1311280197646,-71.06251465,42.37123267,-1.566325858,-0.272396139,10.07915454,4.01049554,2.000284943,-8.999556314,-2.124429673,41.56397935,-10.43714126,118.4839498,8.250111638,2.000144619,0.919785379
